DRUG_NAME,UNIPROT_ID,exp_inh,label,pred_score,zscore_mean,rank_mean
Abrocitinib,P00533,2.075000000000003,0,0.348,-0.348,267.0
Abrocitinib,P04049,11.465000000000003,0,-0.846,0.846,447.0
Abrocitinib,P04626,2.8100000000000023,0,-0.251,0.251,379.0
Abrocitinib,P04629,5.094999999999999,0,1.242,-1.242,61.0
Abrocitinib,P05129,22.004999999999995,0,0.316,-0.316,272.0
Abrocitinib,P05771,19.150000000000006,0,0.473,-0.473,240.0
Abrocitinib,P06213,12.034999999999997,0,1.06,-1.06,101.0
Abrocitinib,P06239,17.510000000000005,0,1.0,-1.0,113.0
Abrocitinib,P06241,13.879999999999995,0,0.612,-0.612,203.0
Abrocitinib,P06493,22.189999999999998,0,1.439,-1.439,36.0
Abrocitinib,P07332,8.629999999999995,0,1.22,-1.22,65.0
Abrocitinib,P07333,9.135000000000005,0,1.071,-1.071,98.0
Abrocitinib,P07947,19.305000000000007,0,0.234,-0.234,293.0
Abrocitinib,P07948,17.519999999999996,0,0.137,-0.137,315.0
Abrocitinib,P07949,31.28,0,1.77,-1.77,10.0
Abrocitinib,P08069,4.170000000000002,0,1.118,-1.118,83.0
Abrocitinib,P08581,15.269999999999996,0,1.372,-1.372,46.0
Abrocitinib,P08631,3.950000000000003,0,0.443,-0.443,244.0
Abrocitinib,P08922,26.864999999999995,0,0.602,-0.602,208.0
Abrocitinib,P09619,1.5499999999999972,0,0.539,-0.539,222.0
Abrocitinib,P09769,13.084999999999994,0,-0.02,0.02,340.0
Abrocitinib,P10398,5.219999999999999,0,-1.174,1.174,488.0
Abrocitinib,P10721,0.0,0,0.109,-0.109,321.0
Abrocitinib,P11309,2.510000000000005,0,0.866,-0.866,138.0
Abrocitinib,P11362,5.844999999999999,0,1.518,-1.518,29.0
Abrocitinib,P11802,16.314999999999998,0,1.957,-1.957,4.0
Abrocitinib,P12931,6.930000000000007,0,0.764,-0.764,163.0
Abrocitinib,P14616,15.905000000000001,0,1.068,-1.068,100.0
Abrocitinib,P15056,0.0,0,-0.776,0.776,440.0
Abrocitinib,P15735,5.534999999999997,0,1.175,-1.175,74.0
Abrocitinib,P16234,11.034999999999997,0,0.104,-0.104,323.0
Abrocitinib,P16591,9.004999999999995,0,1.462,-1.462,32.0
Abrocitinib,P17252,13.370000000000005,0,0.611,-0.611,204.0
Abrocitinib,P17612,37.755,0,1.01,-1.01,111.0
Abrocitinib,P17948,12.840000000000003,0,0.817,-0.817,151.0
Abrocitinib,P19525,4.650000000000006,0,0.782,-0.782,159.0
Abrocitinib,P19784,0.0,0,-0.004,0.004,338.0
Abrocitinib,P20794,0.0,0,0.554,-0.554,218.0
Abrocitinib,P21127,32.11,0,1.24,-1.24,62.0
Abrocitinib,P21709,8.855000000000004,0,-0.601,0.601,425.0
Abrocitinib,P21802,4.409999999999997,0,1.441,-1.441,35.0
Abrocitinib,P22455,7.019999999999996,0,0.546,-0.546,221.0
Abrocitinib,P22607,9.915000000000006,0,1.069,-1.069,99.0
Abrocitinib,P22612,26.650000000000006,0,-0.152,0.152,360.0
Abrocitinib,P22694,34.785,0,0.197,-0.197,305.0
Abrocitinib,P23443,18.36,0,1.396,-1.396,41.0
Abrocitinib,P23458,98.675,1,2.465,-2.465,1.0
Abrocitinib,P24723,26.230000000000004,0,-0.517,0.517,412.0
Abrocitinib,P24941,16.569999999999993,0,0.654,-0.654,192.0
Abrocitinib,P25098,16.08,0,1.028,-1.028,107.0
Abrocitinib,P27361,6.340000000000003,0,1.106,-1.106,90.0
Abrocitinib,P27448,17.47,0,1.327,-1.327,51.0
Abrocitinib,P28482,0.0,0,0.961,-0.961,120.0
Abrocitinib,P29317,0.0,0,0.686,-0.686,181.0
Abrocitinib,P29320,3.2150000000000034,0,0.685,-0.685,182.0
Abrocitinib,P29322,0.0,0,-0.5,0.5,405.0
Abrocitinib,P29323,4.400000000000006,0,0.219,-0.219,298.0
Abrocitinib,P29376,22.58,0,-0.017,0.017,339.0
Abrocitinib,P29597,89.875,1,1.699,-1.699,17.0
Abrocitinib,P30530,11.135000000000005,0,0.678,-0.678,184.0
Abrocitinib,P31749,4.480000000000004,0,-0.527,0.527,415.0
Abrocitinib,P31751,1.9350000000000023,0,0.383,-0.383,258.0
Abrocitinib,P32298,0.0,0,0.534,-0.534,223.0
Abrocitinib,P34947,5.799999999999997,0,0.251,-0.251,288.0
Abrocitinib,P35557,25.269999999999996,0,-1.096,1.096,479.0
Abrocitinib,P35626,10.954999999999998,0,0.619,-0.619,200.0
Abrocitinib,P35916,12.275000000000006,0,0.94,-0.94,124.0
Abrocitinib,P35968,2.9350000000000023,0,0.532,-0.532,225.0
Abrocitinib,P36507,20.015,0,1.401,-1.401,40.0
Abrocitinib,P36888,33.205,0,1.112,-1.112,84.0
Abrocitinib,P36894,7.415000000000006,0,0.567,-0.567,216.0
Abrocitinib,P36896,13.510000000000005,0,1.723,-1.723,14.0
Abrocitinib,P36897,5.579999999999998,0,2.116,-2.116,3.0
Abrocitinib,P37023,2.7249999999999943,0,0.328,-0.328,269.0
Abrocitinib,P37173,0.0,0,0.722,-0.722,175.0
Abrocitinib,P41240,0.0,0,0.514,-0.514,231.0
Abrocitinib,P41279,22.200000000000003,0,1.405,-1.405,39.0
Abrocitinib,P41743,4.989999999999995,0,1.031,-1.031,106.0
Abrocitinib,P42345,0.0,0,-1.356,1.356,552.0
Abrocitinib,P42679,8.174999999999997,0,0.975,-0.975,118.0
Abrocitinib,P42680,0.0,0,0.766,-0.766,162.0
Abrocitinib,P42681,8.665000000000006,0,0.439,-0.439,245.0
Abrocitinib,P42684,15.935000000000002,0,1.181,-1.181,73.0
Abrocitinib,P42685,0.0,0,0.68,-0.68,183.0
Abrocitinib,P43250,15.828999999999994,0,0.035,-0.035,331.0
Abrocitinib,P43403,0.0,0,0.55,-0.55,219.0
Abrocitinib,P43405,5.209999999999994,0,1.107,-1.107,88.0
Abrocitinib,P45983,0.0,0,0.274,-0.274,284.0
Abrocitinib,P45984,0.0,0,0.222,-0.222,296.0
Abrocitinib,P45985,7.405000000000001,0,0.892,-0.892,135.0
Abrocitinib,P46734,0.0,0,0.502,-0.502,232.0
Abrocitinib,P48729,11.894999999999996,0,-0.166,0.166,368.0
Abrocitinib,P48730,0.0,0,0.205,-0.205,300.0
Abrocitinib,P49137,7.3700000000000045,0,-0.163,0.163,367.0
Abrocitinib,P49674,6.239999999999995,0,0.514,-0.514,230.0
Abrocitinib,P49760,14.185000000000002,0,0.2,-0.2,302.0
Abrocitinib,P49761,0.7049999999999983,0,0.204,-0.204,301.0
Abrocitinib,P49840,4.180000000000007,0,1.126,-1.126,82.0
Abrocitinib,P49841,10.030000000000001,0,1.035,-1.035,105.0
Abrocitinib,P50613,14.280000000000001,0,-1.366,1.366,554.0
Abrocitinib,P50750,28.965000000000003,0,0.359,-0.359,265.0
Abrocitinib,P51451,0.0,0,0.614,-0.614,202.0
Abrocitinib,P51617,6.349999999999994,0,0.896,-0.896,132.0
Abrocitinib,P51812,15.435000000000002,0,0.122,-0.122,319.0
Abrocitinib,P51813,11.194999999999993,0,-0.15,0.15,357.0
Abrocitinib,P51817,2.0,0,0.892,-0.892,134.0
Abrocitinib,P51955,7.234999999999999,0,0.84,-0.84,146.0
Abrocitinib,P51956,7.635000000000005,0,1.153,-1.153,78.0
Abrocitinib,P51957,0.0,0,0.861,-0.861,140.0
Abrocitinib,P52333,51.055,1,1.746,-1.746,11.0
Abrocitinib,P52564,0.0,0,0.293,-0.293,281.0
Abrocitinib,P53350,12.64,0,0.604,-0.604,207.0
Abrocitinib,P53355,11.284999999999997,0,-1.343,1.343,548.0
Abrocitinib,P53667,9.844999999999999,0,0.178,-0.178,308.0
Abrocitinib,P53671,12.049999999999997,0,-0.09,0.09,352.0
Abrocitinib,P53778,0.0,0,0.306,-0.306,276.0
Abrocitinib,P53779,12.189999999999998,0,0.528,-0.528,227.0
Abrocitinib,P54646,8.049999999999997,0,0.983,-0.983,116.0
Abrocitinib,P54753,6.349999999999994,0,-0.58,0.58,422.0
Abrocitinib,P54756,11.385000000000005,0,0.219,-0.219,297.0
Abrocitinib,P54760,3.0,0,0.083,-0.083,325.0
Abrocitinib,P54762,0.0,0,0.169,-0.169,311.0
Abrocitinib,P54764,4.290000000000006,0,0.198,-0.198,304.0
Abrocitinib,P57059,12.5,0,-0.947,0.947,461.0
Abrocitinib,P57078,0.0,0,1.682,-1.682,18.0
Abrocitinib,P68400,9.795000000000002,0,0.349,-0.349,266.0
Abrocitinib,P78362,6.165000000000006,0,-0.819,0.819,444.0
Abrocitinib,P78368,0.0,0,-0.824,0.824,445.0
Abrocitinib,P80192,17.040000000000006,0,0.021,-0.021,335.0
Abrocitinib,Q00526,17.394999999999996,0,1.42,-1.42,37.0
Abrocitinib,Q00534,0.7450000000000045,0,1.783,-1.783,8.0
Abrocitinib,Q00535,13.129999999999995,0,0.042,-0.042,329.0
Abrocitinib,Q00536,0.0,0,1.107,-1.107,87.0
Abrocitinib,Q00537,12.545000000000002,0,0.487,-0.487,236.0
Abrocitinib,Q02156,7.640000000000001,0,0.426,-0.426,248.0
Abrocitinib,Q02750,31.78,0,1.806,-1.806,6.0
Abrocitinib,Q02763,2.7049999999999983,0,0.84,-0.84,145.0
Abrocitinib,Q02779,20.769999999999996,0,1.464,-1.464,31.0
Abrocitinib,Q04759,6.400000000000006,0,0.125,-0.125,317.0
Abrocitinib,Q04771,21.950000000000003,0,1.236,-1.236,63.0
Abrocitinib,Q04912,6.814999999999998,0,1.106,-1.106,89.0
Abrocitinib,Q05397,20.845,0,0.965,-0.965,119.0
Abrocitinib,Q05513,5.810000000000002,0,1.111,-1.111,86.0
Abrocitinib,Q05655,29.61,0,-1.395,1.395,561.0
Abrocitinib,Q06187,2.9000000000000057,0,0.639,-0.639,198.0
Abrocitinib,Q06418,0.0,0,0.584,-0.584,212.0
Abrocitinib,Q07002,3.3299999999999983,0,1.739,-1.739,13.0
Abrocitinib,Q07912,3.2849999999999966,0,1.059,-1.059,102.0
Abrocitinib,Q08345,15.340000000000003,0,0.894,-0.894,133.0
Abrocitinib,Q08881,0.0,0,1.192,-1.192,72.0
Abrocitinib,Q09013,0.0,0,-0.194,0.194,372.0
Abrocitinib,Q12866,0.0,0,1.024,-1.024,109.0
Abrocitinib,Q13043,10.829999999999998,0,1.088,-1.088,94.0
Abrocitinib,Q13131,10.375,0,0.643,-0.643,195.0
Abrocitinib,Q13153,1.9449999999999932,0,0.735,-0.735,171.0
Abrocitinib,Q13163,3.844999999999999,0,1.193,-1.193,71.0
Abrocitinib,Q13164,4.534999999999997,0,0.731,-0.731,172.0
Abrocitinib,Q13177,0.0,0,0.77,-0.77,161.0
Abrocitinib,Q13188,28.799999999999997,0,0.865,-0.865,139.0
Abrocitinib,Q13233,0.0,0,0.859,-0.859,141.0
Abrocitinib,Q13237,10.174999999999997,0,0.475,-0.475,239.0
Abrocitinib,Q13464,29.415000000000006,0,1.244,-1.244,60.0
Abrocitinib,Q13470,2.780000000000001,0,0.167,-0.167,312.0
Abrocitinib,Q13554,5.204999999999998,0,-0.177,0.177,370.0
Abrocitinib,Q13555,0.0,0,-1.167,1.167,486.0
Abrocitinib,Q13557,17.730000000000004,0,0.302,-0.302,279.0
Abrocitinib,Q13627,4.135000000000005,0,0.664,-0.664,187.0
Abrocitinib,Q13873,35.795,0,1.32,-1.32,52.0
Abrocitinib,Q13882,0.0,0,1.235,-1.235,64.0
Abrocitinib,Q13976,17.245000000000005,0,0.986,-0.986,114.0
Abrocitinib,Q14012,7.224999999999994,0,-0.311,0.311,387.0
Abrocitinib,Q14164,14.564999999999998,0,0.786,-0.786,158.0
Abrocitinib,Q14289,0.0,0,1.45,-1.45,34.0
Abrocitinib,Q14680,14.415000000000006,0,0.389,-0.389,257.0
Abrocitinib,Q15139,5.819999999999993,0,0.531,-0.531,226.0
Abrocitinib,Q15208,47.74,0,1.609,-1.609,22.0
Abrocitinib,Q15303,8.620000000000005,0,0.591,-0.591,211.0
Abrocitinib,Q15349,23.235,0,0.76,-0.76,164.0
Abrocitinib,Q15375,0.0,0,0.366,-0.366,262.0
Abrocitinib,Q15418,22.644999999999996,0,-0.02,0.02,341.0
Abrocitinib,Q15569,1.8799999999999955,0,0.454,-0.454,242.0
Abrocitinib,Q15746,6.109999999999999,0,-0.416,0.416,395.0
Abrocitinib,Q15759,0.0,0,-0.161,0.161,365.0
Abrocitinib,Q15831,5.805000000000007,0,0.241,-0.241,291.0
Abrocitinib,Q15835,0.0,0,0.569,-0.569,215.0
Abrocitinib,Q16288,10.545000000000002,0,1.739,-1.739,12.0
Abrocitinib,Q16512,9.284999999999997,0,1.546,-1.546,27.0
Abrocitinib,Q16513,16.439999999999998,0,1.553,-1.553,26.0
Abrocitinib,Q16539,7.420000000000002,0,0.407,-0.407,251.0
Abrocitinib,Q16566,24.5,0,-0.553,0.553,419.0
Abrocitinib,Q16584,14.735,0,0.747,-0.747,166.0
Abrocitinib,Q16620,25.58,0,1.058,-1.058,103.0
Abrocitinib,Q16644,3.6500000000000057,0,0.014,-0.014,336.0
Abrocitinib,Q16816,2.3100000000000023,0,0.876,-0.876,136.0
Abrocitinib,Q16832,9.075000000000003,0,0.477,-0.477,238.0
Abrocitinib,Q32MK0,5.7450000000000045,0,0.003,-0.003,337.0
Abrocitinib,Q52WX2,1.519999999999996,0,1.643,-1.643,21.0
Abrocitinib,Q5S007,62.11,1,1.106,-1.106,92.0
Abrocitinib,Q5TCX8,0.12999999999999545,0,-0.393,0.393,393.0
Abrocitinib,Q5TCY1,0.0,0,-0.041,0.041,346.0
Abrocitinib,Q5VT25,0.0,0,0.338,-0.338,268.0
Abrocitinib,Q6DT37,57.315,1,-0.625,0.625,428.0
Abrocitinib,Q6IQ55,5.549999999999997,0,-0.041,0.041,347.0
Abrocitinib,Q6P2M8,5.344999999999999,0,0.899,-0.899,131.0
Abrocitinib,Q6P3R8,15.5,0,1.043,-1.043,104.0
Abrocitinib,Q6P5Z2,11.540000000000006,0,-0.472,0.472,400.0
Abrocitinib,Q6PHR2,25.22,0,0.452,-0.452,243.0
Abrocitinib,Q6VAB6,3.3499999999999943,0,-1.397,1.397,562.0
Abrocitinib,Q6XUX3,8.844999999999999,0,-0.152,0.152,359.0
Abrocitinib,Q76MJ5,1.5949999999999989,0,-0.158,0.158,363.0
Abrocitinib,Q7KZI7,7.170000000000002,0,1.216,-1.216,67.0
Abrocitinib,Q7L7X3,0.0,0,0.38,-0.38,259.0
Abrocitinib,Q86UE8,14.385000000000005,0,-0.639,0.639,430.0
Abrocitinib,Q86UX6,6.189999999999998,0,-0.199,0.199,373.0
Abrocitinib,Q86V86,4.0049999999999955,0,0.778,-0.778,160.0
Abrocitinib,Q86Y07,6.180000000000007,0,0.197,-0.197,306.0
Abrocitinib,Q86YV6,50.045,1,0.871,-0.871,137.0
Abrocitinib,Q86Z02,5.1299999999999955,0,-0.507,0.507,406.0
Abrocitinib,Q8IU85,13.305000000000007,0,0.851,-0.851,144.0
Abrocitinib,Q8IVH8,21.150000000000006,0,0.899,-0.899,130.0
Abrocitinib,Q8IVT5,8.534999999999997,0,-1.328,1.328,544.0
Abrocitinib,Q8IW41,1.980000000000004,0,0.858,-0.858,142.0
Abrocitinib,Q8IWQ3,21.345,0,0.659,-0.659,190.0
Abrocitinib,Q8IYT8,6.579999999999998,0,0.954,-0.954,122.0
Abrocitinib,Q8N4C8,0.0,0,0.261,-0.261,287.0
Abrocitinib,Q8N568,5.724999999999994,0,-0.873,0.873,450.0
Abrocitinib,Q8N5S9,4.549999999999997,0,0.984,-0.984,115.0
Abrocitinib,Q8N752,10.920000000000002,0,0.207,-0.207,299.0
Abrocitinib,Q8NE63,13.659999999999997,0,-0.808,0.808,443.0
Abrocitinib,Q8NEV4,21.515,0,-0.219,0.219,374.0
Abrocitinib,Q8NG66,0.0,0,0.24,-0.24,292.0
Abrocitinib,Q8TD08,0.6500000000000057,0,-1.241,1.241,502.0
Abrocitinib,Q8TD19,10.334999999999994,0,0.646,-0.646,194.0
Abrocitinib,Q8TDC3,10.204999999999998,0,0.678,-0.678,185.0
Abrocitinib,Q8TDX7,13.650000000000006,0,1.172,-1.172,75.0
Abrocitinib,Q8TF76,16.14,0,-0.15,0.15,358.0
Abrocitinib,Q8WTQ7,5.8799999999999955,0,-0.514,0.514,410.0
Abrocitinib,Q8WXR4,3.2650000000000006,0,-0.162,0.162,366.0
Abrocitinib,Q92630,5.015000000000001,0,-0.737,0.737,433.0
Abrocitinib,Q92918,10.775000000000006,0,0.757,-0.757,165.0
Abrocitinib,Q96BR1,1.4350000000000023,0,-1.034,1.034,469.0
Abrocitinib,Q96GD4,29.450000000000003,0,0.827,-0.827,149.0
Abrocitinib,Q96GX5,2.8349999999999937,0,0.076,-0.076,326.0
Abrocitinib,Q96KB5,0.0,0,1.215,-1.215,68.0
Abrocitinib,Q96L34,32.78,0,0.933,-0.933,125.0
Abrocitinib,Q96NX5,28.14,0,-0.058,0.058,349.0
Abrocitinib,Q96PF2,9.61,0,0.597,-0.597,210.0
Abrocitinib,Q96PN8,4.079999999999998,0,1.207,-1.207,69.0
Abrocitinib,Q96PY6,1.7349999999999994,0,1.376,-1.376,45.0
Abrocitinib,Q96Q40,7.700000000000003,0,-0.035,0.035,344.0
Abrocitinib,Q96QT4,0.0,0,-0.862,0.862,449.0
Abrocitinib,Q96RG2,31.105000000000004,0,-0.148,0.148,356.0
Abrocitinib,Q96RR4,5.0049999999999955,0,0.41,-0.41,250.0
Abrocitinib,Q96S53,6.855000000000004,0,0.229,-0.229,295.0
Abrocitinib,Q96SB4,47.855,0,0.073,-0.073,327.0
Abrocitinib,Q99683,23.995000000000005,0,0.953,-0.953,123.0
Abrocitinib,Q99759,5.155000000000001,0,1.3,-1.3,53.0
Abrocitinib,Q99986,22.665000000000006,0,0.23,-0.23,294.0
Abrocitinib,Q9BQI3,0.0,0,0.611,-0.611,205.0
Abrocitinib,Q9BUB5,0.48499999999999943,0,0.118,-0.118,320.0
Abrocitinib,Q9BXA6,6.555000000000007,0,0.525,-0.525,228.0
Abrocitinib,Q9BXA7,14.105000000000004,0,0.424,-0.424,249.0
Abrocitinib,Q9BYP7,16.685000000000002,0,0.092,-0.092,324.0
Abrocitinib,Q9BYT3,11.879999999999995,0,-0.528,0.528,416.0
Abrocitinib,Q9BZL6,18.055000000000007,0,0.799,-0.799,154.0
Abrocitinib,Q9H093,0.0,0,0.25,-0.25,289.0
Abrocitinib,Q9H0K1,29.939999999999998,0,1.146,-1.146,80.0
Abrocitinib,Q9H1R3,15.435000000000002,0,0.501,-0.501,233.0
Abrocitinib,Q9H2K8,10.935000000000002,0,0.534,-0.534,224.0
Abrocitinib,Q9H2X6,0.0,0,0.663,-0.663,188.0
Abrocitinib,Q9H3Y6,1.0450000000000017,0,0.619,-0.619,201.0
Abrocitinib,Q9H422,0.7399999999999949,0,0.32,-0.32,270.0
Abrocitinib,Q9H4A3,13.165000000000006,0,0.363,-0.363,264.0
Abrocitinib,Q9H4B4,5.730000000000004,0,0.396,-0.396,255.0
Abrocitinib,Q9HAZ1,28.799999999999997,0,0.302,-0.302,277.0
Abrocitinib,Q9HBH9,4.790000000000006,0,0.82,-0.82,150.0
Abrocitinib,Q9HBY8,0.6949999999999932,0,1.774,-1.774,9.0
Abrocitinib,Q9HC98,0.0,0,1.452,-1.452,33.0
Abrocitinib,Q9HCP0,0.0,0,-0.176,0.176,369.0
Abrocitinib,Q9NQU5,1.9749999999999943,0,-0.252,0.252,380.0
Abrocitinib,Q9NR20,0.0,0,0.556,-0.556,217.0
Abrocitinib,Q9NRH2,14.405000000000001,0,0.302,-0.302,278.0
Abrocitinib,Q9NRM7,12.704999999999998,0,-0.62,0.62,427.0
Abrocitinib,Q9NWZ3,0.0,0,1.087,-1.087,95.0
Abrocitinib,Q9NY57,0.0,0,-0.567,0.567,421.0
Abrocitinib,Q9NYL2,3.8499999999999943,0,-0.038,0.038,345.0
Abrocitinib,Q9NYY3,0.0,0,0.311,-0.311,274.0
Abrocitinib,Q9NZJ5,2.135000000000005,0,0.517,-0.517,229.0
Abrocitinib,Q9P0L2,6.480000000000004,0,0.806,-0.806,153.0
Abrocitinib,Q9P1W9,1.8199999999999932,0,0.194,-0.194,307.0
Abrocitinib,Q9P289,0.0,0,1.394,-1.394,42.0
Abrocitinib,Q9P2K8,4.015000000000001,0,0.069,-0.069,328.0
Abrocitinib,Q9UBE8,6.510000000000005,0,1.29,-1.29,54.0
Abrocitinib,Q9UBS0,0.0,0,-1.044,1.044,472.0
Abrocitinib,Q9UEE5,7.040000000000006,0,0.659,-0.659,189.0
Abrocitinib,Q9UEW8,28.230000000000004,0,1.134,-1.134,81.0
Abrocitinib,Q9UF33,7.284999999999997,0,0.574,-0.574,213.0
Abrocitinib,Q9UHD2,0.0,0,0.247,-0.247,290.0
Abrocitinib,Q9UIK4,18.650000000000006,0,-0.637,0.637,429.0
Abrocitinib,Q9UK32,24.409999999999997,0,-1.133,1.133,482.0
Abrocitinib,Q9UKE5,7.25,0,0.809,-0.809,152.0
Abrocitinib,Q9UKI8,6.594999999999999,0,-0.385,0.385,392.0
Abrocitinib,Q9UL54,0.0,0,0.272,-0.272,285.0
Abrocitinib,Q9UM73,12.189999999999998,0,1.106,-1.106,91.0
Abrocitinib,Q9UPE1,0.18500000000000227,0,-1.557,1.557,592.0
Abrocitinib,Q9UPZ9,17.97,0,0.034,-0.034,332.0
Abrocitinib,Q9UQB9,54.5,1,0.713,-0.713,176.0
Abrocitinib,Q9UQM7,0.9650000000000034,0,0.026,-0.026,333.0
Abrocitinib,Q9Y243,1.7800000000000011,0,-0.345,0.345,389.0
Abrocitinib,Q9Y2H1,30.099999999999994,0,0.041,-0.041,330.0
Abrocitinib,Q9Y2K2,25.489999999999995,0,0.107,-0.107,322.0
Abrocitinib,Q9Y2U5,0.0,0,1.29,-1.29,55.0
Abrocitinib,Q9Y3S1,2.260000000000005,0,-0.522,0.522,414.0
Abrocitinib,Q9Y463,0.0,0,1.023,-1.023,110.0
Abrocitinib,Q9Y4K4,1.25,0,0.146,-0.146,313.0
Abrocitinib,Q9Y5S2,11.170000000000002,0,0.694,-0.694,179.0
Abrocitinib,Q9Y6E0,17.47,0,1.391,-1.391,44.0
Abrocitinib,Q9Y6M4,0.0,0,-0.461,0.461,398.0
Acalabrutinib,O00141,0.0,0,0.835,-0.835,128.0
Acalabrutinib,O00238,1.6059999999999945,0,0.752,-0.752,149.0
Acalabrutinib,O00311,7.079999999999998,0,0.074,-0.074,338.0
Acalabrutinib,O00418,5.192999999999998,0,-1.62,1.62,573.0
Acalabrutinib,O00444,0.0,0,1.029,-1.029,88.0
Acalabrutinib,O00506,5.375,0,0.758,-0.758,146.0
Acalabrutinib,O14578,14.328000000000003,0,0.319,-0.319,279.0
Acalabrutinib,O14733,3.521000000000001,0,1.666,-1.666,14.0
Acalabrutinib,O14757,0.42199999999999704,0,0.564,-0.564,206.0
Acalabrutinib,O14920,0.0,0,0.784,-0.784,138.0
Acalabrutinib,O14965,4.3799999999999955,0,1.414,-1.414,37.0
Acalabrutinib,O15075,0.0,0,1.092,-1.092,76.0
Acalabrutinib,O15111,3.1569999999999965,0,0.967,-0.967,103.0
Acalabrutinib,O15146,9.816999999999993,0,0.095,-0.095,332.0
Acalabrutinib,O15264,0.0,0,0.731,-0.731,157.0
Acalabrutinib,O15530,8.147999999999996,0,1.609,-1.609,19.0
Acalabrutinib,O43293,1.350999999999999,0,0.316,-0.316,283.0
Acalabrutinib,O43318,0.0,0,1.556,-1.556,20.0
Acalabrutinib,O43353,23.322999999999993,0,1.264,-1.264,52.0
Acalabrutinib,O43781,6.072000000000003,0,0.477,-0.477,230.0
Acalabrutinib,O60285,1.5319999999999965,0,0.162,-0.162,314.0
Acalabrutinib,O60674,3.4110000000000014,0,1.216,-1.216,58.0
Acalabrutinib,O75116,0.0,0,-0.024,0.024,353.0
Acalabrutinib,O75385,0.0,0,1.156,-1.156,65.0
Acalabrutinib,O75460,20.132000000000005,0,0.568,-0.568,203.0
Acalabrutinib,O75582,7.453000000000003,0,-0.175,0.175,385.0
Acalabrutinib,O75676,0.0,0,-0.32,0.32,415.0
Acalabrutinib,O75716,7.058000000000007,0,0.209,-0.209,308.0
Acalabrutinib,O75914,6.748999999999995,0,0.549,-0.549,210.0
Acalabrutinib,O94804,6.438000000000002,0,0.718,-0.718,164.0
Acalabrutinib,O94806,3.9279999999999973,0,1.49,-1.49,26.0
Acalabrutinib,O94921,0.3100000000000023,0,0.496,-0.496,224.0
Acalabrutinib,O95382,2.2830000000000013,0,0.882,-0.882,115.0
Acalabrutinib,O95747,3.617999999999995,0,1.002,-1.002,98.0
Acalabrutinib,O95819,0.0,0,0.688,-0.688,170.0
Acalabrutinib,O95835,0.0,0,0.104,-0.104,331.0
Acalabrutinib,O96013,0.0,0,0.236,-0.236,303.0
Acalabrutinib,O96017,0.8149999999999977,0,0.615,-0.615,186.0
Acalabrutinib,P00519,6.6370000000000005,0,0.958,-0.958,105.0
Acalabrutinib,P00533,11.346999999999994,0,2.199,-2.199,1.0
Acalabrutinib,P04049,8.64,0,-0.51,0.51,443.0
Acalabrutinib,P04626,6.3700000000000045,0,1.536,-1.536,22.0
Acalabrutinib,P04629,0.0,0,0.137,-0.137,321.0
Acalabrutinib,P05129,0.9830000000000041,0,0.41,-0.41,253.0
Acalabrutinib,P05771,1.8940000000000055,0,0.505,-0.505,223.0
Acalabrutinib,P06213,0.0,0,0.81,-0.81,136.0
Acalabrutinib,P06239,10.787999999999997,0,1.297,-1.297,50.0
Acalabrutinib,P06241,11.729,0,0.6,-0.6,192.0
Acalabrutinib,P06493,11.873000000000005,0,0.243,-0.243,299.0
Acalabrutinib,P07332,0.9579999999999984,0,0.584,-0.584,198.0
Acalabrutinib,P07333,10.194999999999993,0,1.637,-1.637,16.0
Acalabrutinib,P07947,39.874,0,0.913,-0.913,109.0
Acalabrutinib,P07948,7.277000000000001,0,1.434,-1.434,33.0
Acalabrutinib,P07949,3.918999999999997,0,0.88,-0.88,116.0
Acalabrutinib,P08069,5.218999999999994,0,0.753,-0.753,148.0
Acalabrutinib,P08581,14.736999999999995,0,0.845,-0.845,127.0
Acalabrutinib,P08631,4.801000000000002,0,1.786,-1.786,8.0
Acalabrutinib,P08922,0.0,0,0.866,-0.866,122.0
Acalabrutinib,P09619,4.8870000000000005,0,0.36,-0.36,265.0
Acalabrutinib,P09769,11.802000000000007,0,1.647,-1.647,15.0
Acalabrutinib,P10398,58.293,1,0.732,-0.732,156.0
Acalabrutinib,P10721,13.406999999999996,0,1.026,-1.026,90.0
Acalabrutinib,P11309,7.462999999999994,0,0.239,-0.239,301.0
Acalabrutinib,P11362,0.0,0,1.183,-1.183,60.0
Acalabrutinib,P11802,10.427000000000007,0,0.122,-0.122,326.0
Acalabrutinib,P12931,16.873000000000005,0,1.996,-1.996,3.0
Acalabrutinib,P14616,0.0,0,0.563,-0.563,207.0
Acalabrutinib,P15056,11.614999999999995,0,-0.516,0.516,446.0
Acalabrutinib,P15735,0.7240000000000038,0,0.574,-0.574,200.0
Acalabrutinib,P16234,3.7069999999999936,0,0.909,-0.909,110.0
Acalabrutinib,P16591,8.257000000000005,0,0.744,-0.744,153.0
Acalabrutinib,P17252,4.213999999999999,0,0.351,-0.351,270.0
Acalabrutinib,P17612,0.0,0,0.414,-0.414,251.0
Acalabrutinib,P17948,4.350999999999999,0,0.8,-0.8,137.0
Acalabrutinib,P19525,0.0,0,0.372,-0.372,263.0
Acalabrutinib,P19784,10.680000000000007,0,0.038,-0.038,344.0
Acalabrutinib,P20794,5.123000000000005,0,0.328,-0.328,276.0
